job_index,strategy,n_bins,min_support,silhouette_score,n_selected_features,selected_features,init,cluster_sizes,status,error_message
56,uniform,7,0.1,-0.008792104199528694,150,"fused_5_low, fused_7_veryhigh, fused_7_low, fused_4_megahigh, fused_1_verylow, fused_10_verylow+fused_4_veryhigh, fused_5_verylow+fused_7_high, fused_1_medium+fused_3_low+fused_4_veryhigh+fused_6_megalow, fused_11_veryhigh+fused_1_medium+fused_6_megalow, fused_11_veryhigh+fused_1_medium+fused_3_low, fused_5_verylow+fused_9_medium, fused_1_medium+fused_6_megalow+fused_9_medium, fused_2_medium, fused_10_megalow+fused_4_veryhigh+fused_8_high, fused_11_megahigh+fused_6_megalow, fused_11_veryhigh+fused_1_low, fused_11_veryhigh+fused_1_medium+fused_5_megalow, fused_3_low+fused_5_verylow, fused_10_megalow+fused_1_low+fused_9_low, fused_10_verylow+fused_6_megalow, fused_4_veryhigh+fused_5_megalow+fused_6_megalow+fused_7_medium, fused_5_megalow+fused_6_megalow+fused_8_high, fused_10_low, fused_11_veryhigh+fused_5_verylow+fused_6_verylow, fused_2_high+fused_8_high, fused_11_veryhigh+fused_5_megalow+fused_7_medium, fused_11_veryhigh+fused_6_megalow+fused_8_high, fused_2_high+fused_3_low+fused_5_megalow, fused_10_megalow+fused_11_veryhigh+fused_4_veryhigh+fused_9_low, fused_11_veryhigh+fused_2_veryhigh+fused_3_low, fused_1_medium+fused_3_low+fused_9_medium, fused_1_medium+fused_5_verylow, fused_5_verylow+fused_6_megalow, fused_10_verylow+fused_8_high, fused_1_low+fused_6_megalow, fused_10_megalow+fused_11_veryhigh+fused_3_low+fused_9_low, fused_3_low+fused_6_megalow+fused_9_medium, fused_10_megalow+fused_1_low+fused_4_veryhigh, fused_11_veryhigh+fused_3_low+fused_5_megalow+fused_6_megalow, fused_11_veryhigh+fused_2_veryhigh+fused_6_megalow, fused_11_veryhigh+fused_4_veryhigh+fused_5_megalow+fused_6_megalow, fused_3_low+fused_5_megalow+fused_6_megalow+fused_7_medium, fused_10_megalow+fused_2_high+fused_3_low, fused_11_veryhigh+fused_2_veryhigh+fused_6_verylow, fused_11_veryhigh+fused_3_low+fused_8_high, fused_11_veryhigh+fused_4_high+fused_9_medium, fused_1_low+fused_5_megalow, fused_1_medium+fused_2_veryhigh+fused_5_megalow, fused_7_high+fused_8_high, fused_11_veryhigh+fused_6_megalow+fused_7_medium, fused_11_veryhigh+fused_8_high+fused_9_medium, fused_4_veryhigh+fused_8_veryhigh, fused_10_megalow+fused_3_low+fused_4_veryhigh+fused_5_megalow+fused_9_low, fused_1_low+fused_4_veryhigh+fused_9_low, fused_1_medium+fused_8_high+fused_9_medium, fused_11_veryhigh+fused_2_high+fused_3_low, fused_11_veryhigh+fused_6_megalow+fused_9_medium, fused_11_veryhigh+fused_3_low+fused_4_veryhigh+fused_5_megalow, fused_1_medium+fused_2_veryhigh+fused_6_megalow, fused_3_verylow+fused_9_high, fused_3_verylow+fused_9_medium, fused_10_megalow+fused_11_veryhigh+fused_4_veryhigh+fused_5_megalow, fused_11_high+fused_6_low, fused_11_veryhigh+fused_6_verylow+fused_8_high, fused_1_medium+fused_2_veryhigh+fused_3_low, fused_1_medium+fused_5_megalow+fused_9_medium, fused_3_low+fused_4_veryhigh+fused_6_megalow+fused_8_high, fused_5_megalow+fused_7_medium+fused_8_high, fused_11_veryhigh+fused_1_medium+fused_4_veryhigh, fused_2_veryhigh+fused_9_high, fused_3_low+fused_5_megalow+fused_8_high, fused_3_medium, fused_10_megalow+fused_3_low+fused_4_veryhigh+fused_5_megalow+fused_6_megalow, fused_11_medium, fused_3_verylow+fused_7_high, fused_4_veryhigh+fused_6_megalow+fused_9_medium, fused_7_medium+fused_9_low, fused_10_megalow+fused_4_veryhigh+fused_5_megalow+fused_6_megalow+fused_9_low, fused_2_high+fused_9_medium, fused_10_megalow+fused_1_medium+fused_3_low+fused_4_veryhigh, fused_11_veryhigh+fused_3_low+fused_7_medium, fused_11_veryhigh+fused_3_verylow+fused_6_verylow, fused_11_veryhigh+fused_3_verylow+fused_8_high, fused_4_veryhigh+fused_5_verylow, fused_10_megalow+fused_11_veryhigh+fused_5_megalow+fused_9_low, fused_10_megalow+fused_2_high+fused_4_veryhigh+fused_9_low, fused_10_megalow+fused_3_low+fused_4_veryhigh+fused_6_megalow+fused_9_low, fused_2_veryhigh+fused_4_veryhigh, fused_3_verylow+fused_4_high, fused_10_megalow+fused_1_low+fused_2_high, fused_10_megalow+fused_3_low+fused_5_megalow+fused_6_megalow+fused_9_low, fused_1_medium+fused_2_high, fused_1_medium+fused_4_veryhigh+fused_5_megalow+fused_6_megalow, fused_10_megalow+fused_11_veryhigh+fused_3_low+fused_4_veryhigh+fused_6_megalow, fused_11_veryhigh+fused_2_veryhigh+fused_4_high, fused_1_medium+fused_5_megalow+fused_7_medium, fused_1_medium+fused_6_megalow+fused_8_high, fused_10_megalow+fused_11_veryhigh+fused_3_low+fused_5_megalow, fused_10_megalow+fused_1_medium+fused_4_veryhigh+fused_6_megalow, fused_10_megalow+fused_2_high+fused_6_megalow, fused_11_veryhigh+fused_3_verylow+fused_5_verylow, fused_1_medium+fused_3_low+fused_5_megalow+fused_6_megalow, fused_1_medium+fused_6_verylow, fused_2_high+fused_8_medium, fused_6_megalow+fused_8_high+fused_9_medium, fused_11_veryhigh+fused_7_high, fused_7_high+fused_9_medium, fused_8_high+fused_9_high, fused_10_megalow+fused_5_verylow, fused_11_veryhigh+fused_2_veryhigh+fused_3_verylow, fused_1_medium+fused_4_high, fused_11_veryhigh+fused_1_medium+fused_2_veryhigh+fused_9_medium, fused_11_veryhigh+fused_1_medium+fused_8_high, fused_2_high+fused_7_medium, fused_4_veryhigh+fused_5_megalow+fused_8_high, fused_7_medium+fused_9_medium, fused_10_megalow+fused_1_low+fused_3_low, fused_10_megalow+fused_3_low+fused_7_medium, fused_1_high+fused_2_veryhigh, fused_3_low+fused_4_veryhigh+fused_6_megalow+fused_7_medium, fused_3_low+fused_8_medium, fused_11_veryhigh+fused_2_veryhigh+fused_5_verylow+fused_8_high, fused_11_veryhigh+fused_8_veryhigh, fused_1_low+fused_2_high+fused_4_veryhigh, fused_3_low+fused_6_verylow, fused_10_verylow+fused_1_medium+fused_9_medium, fused_11_veryhigh+fused_2_veryhigh+fused_5_megalow, fused_2_veryhigh+fused_7_high, fused_10_megalow+fused_11_veryhigh+fused_6_megalow+fused_9_low, fused_10_megalow+fused_6_megalow+fused_7_medium, fused_11_veryhigh+fused_4_high+fused_6_verylow, fused_1_medium+fused_2_veryhigh+fused_8_high, fused_10_megalow+fused_3_low+fused_8_high, fused_11_veryhigh+fused_1_medium+fused_7_medium, fused_11_veryhigh+fused_4_veryhigh+fused_5_megalow+fused_9_low, fused_2_high+fused_4_veryhigh+fused_5_megalow+fused_6_megalow, fused_11_veryhigh+fused_2_high+fused_4_veryhigh, fused_11_veryhigh+fused_3_low+fused_9_medium, fused_2_veryhigh+fused_8_high+fused_9_medium, fused_5_megalow+fused_8_veryhigh, fused_10_megalow+fused_1_medium+fused_3_low+fused_6_megalow, fused_2_high+fused_3_low+fused_4_veryhigh+fused_6_megalow, fused_2_veryhigh+fused_3_verylow+fused_5_verylow+fused_8_high, fused_3_low+fused_4_veryhigh+fused_5_megalow+fused_7_medium, fused_4_medium, fused_4_veryhigh+fused_8_high+fused_9_low, fused_10_verylow+fused_11_veryhigh+fused_9_medium, fused_11_veryhigh+fused_2_high+fused_5_megalow, fused_11_veryhigh+fused_4_high+fused_8_high, fused_1_low+fused_2_high+fused_9_low",cao,"[348, 106, 88, 998, 259]",ok,
57,quantile,3,1.0,0.4068583846092224,0,,,[],baseline_no_features,
58,quantile,3,0.95,0.4068583846092224,0,,,[],baseline_no_features,
59,quantile,3,0.9,0.4068583846092224,0,,,[],baseline_no_features,
60,quantile,3,0.85,0.4068583846092224,0,,,[],baseline_no_features,
61,quantile,3,0.8,0.4068583846092224,0,,,[],baseline_no_features,
62,quantile,3,0.75,0.4068583846092224,0,,,[],baseline_no_features,
63,quantile,3,0.7,0.4068583846092224,0,,,[],baseline_no_features,
64,quantile,3,0.65,0.4068583846092224,0,,,[],baseline_no_features,
65,quantile,3,0.6,0.4068583846092224,0,,,[],baseline_no_features,
66,quantile,3,0.55,0.4068583846092224,0,,,[],baseline_no_features,
67,quantile,3,0.5,0.4068583846092224,0,,,[],baseline_no_features,
68,quantile,3,0.45,0.4068583846092224,0,,,[],baseline_no_features,
69,quantile,3,0.4,0.4068583846092224,0,,,[],baseline_no_features,
70,quantile,3,0.35,0.4068583846092224,0,,,[],baseline_no_features,
71,quantile,3,0.3,0.27863937616348267,32,"fused_10_medium, fused_11_high, fused_11_medium, fused_1_high, fused_1_medium, fused_2_high, fused_2_medium, fused_3_high, fused_3_medium, fused_4_high, fused_4_medium, fused_5_high, fused_5_medium, fused_6_medium, fused_7_high, fused_7_medium, fused_8_high, fused_8_medium, fused_9_medium, fused_10_low, fused_1_low, fused_2_low, fused_3_low, fused_5_low, fused_6_low, fused_7_low, fused_8_low, fused_9_low, fused_11_low+fused_6_high, fused_10_high+fused_4_low, fused_4_low+fused_9_high, fused_10_high+fused_9_high",huang,"[373, 218, 194, 611, 403]",ok,
72,quantile,3,0.25,0.2581096589565277,27,"fused_10_medium, fused_1_medium, fused_2_high, fused_2_medium, fused_3_medium, fused_4_high, fused_4_medium, fused_5_medium, fused_7_medium, fused_8_high, fused_8_medium, fused_9_medium, fused_10_low, fused_1_low, fused_5_low, fused_7_low, fused_8_low, fused_9_low, fused_11_high+fused_6_low, fused_11_medium+fused_6_medium, fused_11_low+fused_5_high+fused_6_high, fused_3_low+fused_4_low, fused_10_high+fused_1_high+fused_4_low+fused_9_high, fused_1_high+fused_7_high, fused_3_low+fused_9_high, fused_10_high+fused_3_low, fused_2_low+fused_3_high",cao,"[365, 637, 405, 202, 190]",ok,
73,quantile,3,0.2,0.2506103515625,38,"fused_2_medium, fused_5_medium, fused_7_medium, fused_8_high, fused_8_medium, fused_11_medium+fused_6_medium, fused_11_low+fused_5_high+fused_6_high, fused_2_low+fused_3_high, fused_1_low+fused_2_low, fused_10_low+fused_9_low, fused_2_low+fused_4_high, fused_4_high+fused_9_low, fused_1_low+fused_4_high, fused_1_low+fused_3_high, fused_3_high+fused_7_low, fused_4_medium+fused_9_medium, fused_1_low+fused_7_low, fused_1_medium+fused_5_low, fused_10_medium+fused_9_medium, fused_3_high+fused_9_low, fused_10_high+fused_1_high+fused_3_low+fused_4_low+fused_9_high, fused_3_high+fused_4_high, fused_1_low+fused_9_low, fused_1_medium+fused_6_low, fused_3_low+fused_7_high, fused_11_high+fused_3_medium+fused_6_low, fused_2_low+fused_8_low, fused_7_low+fused_9_low, fused_10_high+fused_1_high+fused_4_low+fused_7_high+fused_9_high, fused_2_low+fused_5_high, fused_10_high+fused_2_high+fused_4_low+fused_9_high, fused_11_high+fused_5_low+fused_6_low, fused_2_low+fused_9_low, fused_1_high+fused_2_high+fused_3_low, fused_1_high+fused_2_high+fused_4_low+fused_9_high, fused_3_medium+fused_5_low, fused_2_high+fused_3_low+fused_4_low+fused_9_high, fused_11_high+fused_1_medium",huang,"[510, 254, 492, 183, 360]",ok,
74,quantile,3,0.15,0.28304940462112427,83,"fused_10_medium+fused_9_medium, fused_1_medium+fused_4_medium, fused_11_high+fused_6_low+fused_7_medium, fused_11_high+fused_1_medium+fused_6_low, fused_4_medium+fused_8_high, fused_2_medium+fused_5_low, fused_5_low+fused_8_high, fused_1_medium+fused_3_medium, fused_1_medium+fused_9_medium, fused_2_medium+fused_3_medium, fused_10_high+fused_1_high+fused_2_high+fused_3_low+fused_4_low+fused_9_high, fused_10_low+fused_3_medium, fused_1_medium+fused_7_medium, fused_1_high+fused_5_medium, fused_7_low+fused_8_high, fused_4_medium+fused_5_low, fused_10_low+fused_4_high+fused_9_low, fused_1_low+fused_3_high+fused_7_low, fused_1_medium+fused_8_high, fused_10_medium+fused_4_medium, fused_2_low+fused_4_high+fused_9_low, fused_10_low+fused_5_low, fused_3_low+fused_5_medium, fused_10_high+fused_1_high+fused_3_low+fused_4_low+fused_7_high+fused_9_high, fused_1_medium+fused_2_medium, fused_2_low+fused_4_high+fused_8_low, fused_5_medium+fused_7_high, fused_4_low+fused_6_medium, fused_11_high+fused_4_medium+fused_6_low, fused_2_high+fused_8_high, fused_1_high+fused_8_medium, fused_10_low+fused_1_low, fused_3_low+fused_8_medium, fused_10_medium+fused_2_low+fused_3_high, fused_1_low+fused_4_high+fused_9_low, fused_4_high+fused_7_low, fused_11_high+fused_6_low+fused_9_medium, fused_11_low+fused_6_high+fused_8_low, fused_3_medium+fused_7_medium, fused_2_low+fused_3_high+fused_9_low, fused_11_low+fused_2_low+fused_3_high+fused_5_high+fused_6_high, fused_3_high+fused_7_low+fused_9_low, fused_3_medium+fused_4_medium, fused_5_low+fused_9_medium, fused_11_medium+fused_4_low, fused_1_medium+fused_5_low+fused_6_low, fused_7_medium+fused_9_medium, fused_2_low+fused_3_high+fused_7_low, fused_6_medium+fused_9_high, fused_1_high+fused_2_high+fused_4_low+fused_7_high+fused_9_high, fused_11_high+fused_2_medium+fused_6_low, fused_1_low+fused_2_low+fused_7_low, fused_10_low+fused_1_medium, fused_11_low+fused_1_low+fused_5_high+fused_6_high, fused_10_high+fused_6_medium, fused_11_low+fused_1_low+fused_3_high+fused_6_high, fused_3_medium+fused_9_medium, fused_4_low+fused_8_medium+fused_9_high, fused_10_low+fused_7_low+fused_9_low, fused_4_low+fused_5_medium+fused_9_high, fused_10_high+fused_5_medium, fused_10_high+fused_8_medium+fused_9_high, fused_2_medium+fused_4_medium, fused_1_low+fused_2_low+fused_3_high+fused_4_high, fused_1_low+fused_2_low+fused_8_low, fused_11_high+fused_5_low+fused_7_medium, fused_11_low+fused_5_high+fused_8_low, fused_10_high+fused_4_low+fused_8_medium, fused_10_medium+fused_1_low, fused_11_low+fused_1_low+fused_2_low, fused_1_low+fused_4_high+fused_8_low, fused_5_high+fused_6_high+fused_8_low, fused_10_high+fused_4_low+fused_6_high+fused_9_high, fused_11_medium+fused_3_low, fused_1_low+fused_2_low+fused_3_high+fused_5_high, fused_4_medium+fused_6_low+fused_9_medium, fused_10_low+fused_11_high+fused_6_low, fused_11_high+fused_3_medium+fused_5_low+fused_6_low, fused_11_medium+fused_5_medium+fused_6_medium, fused_1_high+fused_2_high+fused_3_low+fused_4_low+fused_7_high, fused_1_low+fused_2_low+fused_5_high+fused_6_high, fused_2_low+fused_4_high+fused_5_high, fused_3_low+fused_6_medium",huang,"[749, 260, 315, 250, 225]",ok,
75,quantile,3,0.1,0.22755686938762665,210,"fused_2_high+fused_8_high, fused_2_medium+fused_4_medium, fused_7_high+fused_8_low, fused_10_high+fused_1_high+fused_2_high+fused_3_low+fused_4_low+fused_7_high+fused_9_high, fused_10_medium+fused_4_medium+fused_9_medium, fused_10_low+fused_11_high+fused_3_medium+fused_6_low, fused_5_medium+fused_8_medium, fused_2_low+fused_3_high+fused_4_high+fused_9_low, fused_2_medium+fused_8_medium, fused_2_medium+fused_9_medium, fused_1_low+fused_2_low+fused_4_high+fused_9_low, fused_11_high+fused_2_medium+fused_3_medium+fused_6_low, fused_4_high+fused_7_medium, fused_10_low+fused_5_low+fused_9_low, fused_11_medium+fused_2_high+fused_6_medium, fused_3_high+fused_7_low+fused_8_high, fused_10_medium+fused_7_medium, fused_10_medium+fused_8_high, fused_11_high+fused_3_medium+fused_4_medium+fused_6_low, fused_2_medium+fused_6_medium, fused_10_medium+fused_11_high+fused_6_low, fused_1_medium+fused_3_medium+fused_9_medium, fused_1_medium+fused_3_medium+fused_4_medium, fused_7_medium+fused_8_medium, fused_10_low+fused_11_medium, fused_11_high+fused_2_medium+fused_5_low+fused_6_low, fused_11_medium+fused_2_medium, fused_11_high+fused_1_medium+fused_2_medium+fused_6_low, fused_11_high+fused_4_high+fused_6_low, fused_11_high+fused_6_low+fused_8_high, fused_11_medium+fused_5_low, fused_1_low+fused_3_high+fused_7_low+fused_9_low, fused_2_medium+fused_5_medium, fused_10_low+fused_1_low+fused_4_high+fused_9_low, fused_11_high+fused_5_medium, fused_1_low+fused_2_low+fused_4_high+fused_7_low, fused_10_low+fused_6_low+fused_9_low, fused_11_high+fused_1_medium+fused_5_low+fused_6_low+fused_7_medium, fused_1_medium+fused_9_low, fused_2_low+fused_3_high+fused_5_high+fused_9_low, fused_4_high+fused_5_low, fused_4_medium+fused_7_low+fused_8_high, fused_10_high+fused_1_high+fused_2_high+fused_3_low+fused_4_low+fused_8_medium+fused_9_high, fused_10_low+fused_1_low+fused_7_low+fused_9_low, fused_1_low+fused_2_low+fused_3_high+fused_9_low, fused_3_medium+fused_5_medium, fused_11_high+fused_3_medium+fused_6_low+fused_9_medium, fused_11_high+fused_6_low+fused_9_low, fused_1_low+fused_9_medium, fused_11_high+fused_2_medium+fused_6_low+fused_7_medium, fused_11_high+fused_6_low+fused_8_medium, fused_11_medium+fused_6_medium+fused_8_high, fused_1_medium+fused_2_medium+fused_3_medium, fused_1_medium+fused_4_medium+fused_5_low+fused_8_high, fused_1_medium+fused_4_medium+fused_5_low+fused_9_medium, fused_7_low+fused_8_high+fused_9_low, fused_8_low+fused_9_medium, fused_11_high+fused_1_medium+fused_3_medium+fused_6_low+fused_7_medium, fused_1_medium+fused_2_medium+fused_7_medium, fused_1_medium+fused_4_medium+fused_5_low+fused_6_low, fused_2_low+fused_9_medium, fused_4_medium+fused_8_high+fused_9_medium, fused_10_high+fused_11_low+fused_1_high+fused_3_low+fused_4_low+fused_6_high+fused_9_high, fused_10_high+fused_11_medium+fused_3_low+fused_4_low+fused_9_high, fused_10_medium+fused_11_low+fused_1_low+fused_2_low+fused_3_high+fused_5_high+fused_6_high, fused_11_high+fused_1_medium+fused_3_medium+fused_5_low+fused_6_low, fused_11_high+fused_4_medium+fused_5_low+fused_6_low, fused_7_low+fused_9_medium, fused_7_medium+fused_8_high, fused_10_high+fused_1_high+fused_4_low+fused_7_high+fused_8_medium+fused_9_high, fused_10_low+fused_3_high+fused_7_low+fused_9_low, fused_11_low+fused_2_low+fused_3_high+fused_5_high+fused_6_high+fused_7_low, fused_1_low+fused_3_high+fused_4_high+fused_7_low, fused_2_low+fused_3_high+fused_4_high+fused_7_low, fused_11_medium+fused_8_medium, fused_3_high+fused_9_medium, fused_10_high+fused_1_high+fused_2_high+fused_3_low+fused_4_low+fused_6_high+fused_9_high, fused_10_low+fused_3_medium+fused_9_low, fused_11_high+fused_5_low+fused_6_low+fused_9_medium, fused_11_medium+fused_2_high+fused_4_low, fused_2_medium+fused_8_high, fused_3_medium+fused_8_low, fused_5_medium+fused_8_low, fused_6_medium+fused_8_medium, fused_10_low+fused_11_high+fused_5_low+fused_6_low, fused_10_low+fused_1_medium+fused_3_medium, fused_10_low+fused_2_medium+fused_9_low, fused_10_low+fused_5_low+fused_8_high, fused_10_medium+fused_3_high+fused_7_low, fused_11_high+fused_3_medium+fused_5_low+fused_6_low+fused_7_medium, fused_1_low+fused_2_low+fused_3_high+fused_4_high+fused_8_low, fused_4_high+fused_6_low+fused_9_low, fused_5_low+fused_6_low+fused_9_low, fused_10_medium+fused_5_low, fused_11_low+fused_1_low+fused_2_low+fused_3_high+fused_4_high+fused_5_high+fused_6_high, fused_1_high+fused_6_medium+fused_7_high, fused_5_low+fused_7_low+fused_8_high, fused_6_high+fused_8_medium, fused_10_high+fused_1_high+fused_4_low+fused_5_high+fused_7_high+fused_9_high, fused_1_low+fused_4_high+fused_7_low+fused_9_low, fused_1_medium+fused_7_low, fused_2_medium+fused_5_low+fused_7_medium, fused_10_high+fused_8_low, fused_11_medium+fused_6_medium+fused_7_high, fused_11_medium+fused_9_low, fused_3_medium+fused_8_medium, fused_11_high+fused_1_medium+fused_4_medium+fused_6_low+fused_9_medium, fused_11_low+fused_3_high+fused_9_low, fused_11_medium+fused_1_high+fused_3_low+fused_4_low+fused_9_high, fused_1_high+fused_2_high+fused_3_low+fused_5_medium, fused_1_low+fused_3_high+fused_4_high+fused_9_low, fused_3_medium+fused_4_medium+fused_5_low, fused_10_high+fused_1_high+fused_3_low+fused_4_low+fused_6_high+fused_7_high+fused_9_high, fused_10_low+fused_3_medium+fused_4_high, fused_10_low+fused_3_medium+fused_7_medium, fused_10_low+fused_4_medium+fused_8_high, fused_11_medium+fused_6_medium+fused_7_low, fused_2_high+fused_4_medium, fused_2_low+fused_3_high+fused_7_low+fused_9_low, fused_10_high+fused_11_low+fused_2_high+fused_3_low+fused_4_low+fused_6_high+fused_9_high, fused_10_high+fused_11_medium+fused_1_high+fused_4_low+fused_6_medium+fused_9_high, fused_10_high+fused_1_high+fused_3_low+fused_4_low+fused_5_medium+fused_9_high, fused_10_high+fused_3_low+fused_4_low+fused_6_medium+fused_9_high, fused_10_low+fused_2_low+fused_4_high+fused_9_low, fused_11_medium+fused_3_low+fused_4_low+fused_6_medium+fused_9_high, fused_1_high+fused_2_high+fused_7_high+fused_8_medium, fused_7_medium+fused_8_low, fused_10_high+fused_11_low+fused_1_high+fused_2_high+fused_4_low+fused_6_high+fused_9_high, fused_10_high+fused_11_low+fused_1_high+fused_4_low+fused_6_high+fused_7_high+fused_9_high, fused_10_high+fused_1_high+fused_3_low+fused_4_low+fused_5_high+fused_9_high, fused_10_low+fused_6_medium, fused_10_medium+fused_2_low+fused_8_low, fused_11_high+fused_1_medium+fused_6_low+fused_7_medium+fused_9_medium, fused_1_medium+fused_5_low+fused_6_low+fused_9_medium, fused_4_medium+fused_6_low+fused_8_high, fused_10_low+fused_11_high+fused_6_low+fused_7_medium, fused_10_low+fused_1_medium+fused_5_low, fused_10_low+fused_3_medium+fused_5_low+fused_6_low, fused_11_high+fused_4_high+fused_9_low, fused_11_medium+fused_1_high+fused_2_high, fused_11_medium+fused_1_high+fused_7_high, fused_1_high+fused_3_low+fused_6_medium+fused_9_high, fused_1_low+fused_2_low+fused_4_high+fused_5_high+fused_8_low, fused_1_medium+fused_8_high+fused_9_medium, fused_3_high+fused_8_high+fused_9_low, fused_6_medium+fused_7_high+fused_9_high, fused_10_low+fused_2_medium+fused_5_low, fused_10_low+fused_2_medium+fused_6_low, fused_11_medium+fused_1_high+fused_5_medium, fused_11_medium+fused_3_low+fused_5_medium+fused_6_medium, fused_1_low+fused_2_low+fused_3_high+fused_5_high+fused_7_low, fused_1_low+fused_2_low+fused_7_low+fused_9_low, fused_2_high+fused_3_low+fused_4_low+fused_5_medium+fused_9_high, fused_2_high+fused_4_low+fused_6_medium, fused_3_medium+fused_5_low+fused_8_high, fused_5_medium+fused_7_medium, fused_10_high+fused_11_medium+fused_3_low+fused_4_low+fused_6_medium, fused_10_high+fused_3_low+fused_4_low+fused_5_high+fused_6_high+fused_9_high, fused_10_medium+fused_2_low+fused_3_high+fused_4_high+fused_5_high, fused_11_high+fused_1_medium+fused_4_medium+fused_6_low+fused_7_medium, fused_11_medium+fused_2_high+fused_3_low, fused_1_high+fused_5_medium+fused_6_medium+fused_9_high, fused_2_low+fused_4_high+fused_8_low+fused_9_low, fused_10_high+fused_11_low+fused_4_low+fused_5_high+fused_6_high+fused_9_high, fused_10_high+fused_3_low+fused_4_low+fused_5_high+fused_7_high+fused_9_high, fused_10_low+fused_11_high+fused_1_medium+fused_6_low, fused_10_low+fused_8_high+fused_9_low, fused_10_low+fused_8_low, fused_11_high+fused_2_medium+fused_3_medium+fused_5_low, fused_11_low+fused_1_low+fused_3_high+fused_5_high+fused_6_high+fused_7_low, fused_1_high+fused_5_high+fused_6_high, fused_1_medium+fused_5_low+fused_6_low+fused_8_high, fused_3_low+fused_5_medium+fused_7_high, fused_8_low+fused_9_high, fused_10_high+fused_4_low+fused_5_medium+fused_6_medium+fused_9_high, fused_11_low+fused_5_high+fused_6_high+fused_7_high, fused_1_high+fused_3_low+fused_4_low+fused_6_medium, fused_1_high+fused_3_low+fused_4_low+fused_7_high+fused_8_medium+fused_9_high, fused_1_high+fused_4_low+fused_5_medium+fused_6_medium, fused_1_high+fused_4_low+fused_5_medium+fused_7_high+fused_9_high, fused_1_medium+fused_3_medium+fused_8_high, fused_3_low+fused_7_medium, fused_5_low+fused_8_high+fused_9_medium, fused_5_medium+fused_6_medium+fused_7_high, fused_10_medium+fused_1_low+fused_2_low+fused_3_high+fused_4_high, fused_10_medium+fused_1_medium+fused_9_medium, fused_11_high+fused_3_medium+fused_4_medium+fused_9_medium, fused_11_high+fused_4_medium+fused_6_low+fused_7_medium+fused_9_medium, fused_11_low+fused_1_low+fused_2_low+fused_3_high+fused_7_low, fused_11_low+fused_2_low+fused_3_high+fused_4_high+fused_5_high+fused_6_high+fused_8_low, fused_11_medium+fused_4_low+fused_5_medium+fused_9_high, fused_1_high+fused_2_high+fused_4_low+fused_5_medium+fused_9_high, fused_1_high+fused_3_low+fused_5_high+fused_7_high+fused_9_high, fused_2_high+fused_5_high+fused_9_high, fused_2_medium+fused_3_medium+fused_5_low+fused_6_low, fused_3_high+fused_4_medium+fused_7_low, fused_3_medium+fused_5_low+fused_9_medium, fused_6_medium+fused_9_low, fused_10_high+fused_5_medium+fused_7_high, fused_10_low+fused_1_low+fused_2_low, fused_10_low+fused_4_high+fused_6_low, fused_10_medium+fused_2_low+fused_7_low, fused_11_low+fused_1_low+fused_2_low+fused_5_high+fused_6_high+fused_8_low, fused_11_medium+fused_2_high+fused_9_high, fused_1_low+fused_2_low+fused_3_high+fused_5_high+fused_8_low, fused_1_low+fused_2_low+fused_3_high+fused_6_high+fused_7_low, fused_1_medium+fused_2_high, fused_1_medium+fused_2_medium+fused_5_low+fused_6_low, fused_2_medium+fused_3_medium+fused_7_medium, fused_3_medium+fused_4_medium+fused_6_low+fused_9_medium",cao,"[251, 143, 205, 194, 1006]",ok,
76,quantile,5,1.0,0.4068583846092224,0,,,[],baseline_no_features,
77,quantile,5,0.95,0.4068583846092224,0,,,[],baseline_no_features,
78,quantile,5,0.9,0.4068583846092224,0,,,[],baseline_no_features,
79,quantile,5,0.85,0.4068583846092224,0,,,[],baseline_no_features,
80,quantile,5,0.8,0.4068583846092224,0,,,[],baseline_no_features,
81,quantile,5,0.75,0.4068583846092224,0,,,[],baseline_no_features,
82,quantile,5,0.7,0.4068583846092224,0,,,[],baseline_no_features,
83,quantile,5,0.65,0.4068583846092224,0,,,[],baseline_no_features,
84,quantile,5,0.6,0.4068583846092224,0,,,[],baseline_no_features,
85,quantile,5,0.55,0.4068583846092224,0,,,[],baseline_no_features,
86,quantile,5,0.5,0.4068583846092224,0,,,[],baseline_no_features,
87,quantile,5,0.45,0.4068583846092224,0,,,[],baseline_no_features,
88,quantile,5,0.4,0.4068583846092224,0,,,[],baseline_no_features,
89,quantile,5,0.35,0.4068583846092224,0,,,[],baseline_no_features,
90,quantile,5,0.3,0.4068583846092224,0,,,[],baseline_no_features,
91,quantile,5,0.25,0.4068583846092224,0,,,[],baseline_no_features,
92,quantile,5,0.2,0.21893756091594696,42,"fused_9_medium, fused_10_high, fused_10_low, fused_10_veryhigh, fused_11_high, fused_11_low, fused_11_medium, fused_11_veryhigh, fused_1_high, fused_1_low, fused_1_medium, fused_1_veryhigh, fused_2_high, fused_2_low, fused_2_medium, fused_2_veryhigh, fused_3_high, fused_3_low, fused_3_medium, fused_3_veryhigh, fused_4_high, fused_4_low, fused_4_medium, fused_4_veryhigh, fused_5_high, fused_5_low, fused_5_medium, fused_5_veryhigh, fused_6_high, fused_6_low, fused_6_medium, fused_6_veryhigh, fused_7_high, fused_7_low, fused_7_medium, fused_7_veryhigh, fused_8_high, fused_8_low, fused_8_medium, fused_8_veryhigh, fused_9_high, fused_9_veryhigh",huang,"[399, 741, 167, 285, 207]",ok,
